,feature_id,river,run,riverNWM,distance
4447,8539547,Marl Creek #2 ,roadside Rt. 706,Marl Creek,0.0039649271472690165
4448,8628131,Mason Creek ,Carvins Cove Rd (Route 740) to I-81,Mason Creek,0.00827922472216019
4449,8540013,Maury ,Goshen Pass (Route 39) to Rockbridge Baths,Maury River,0.005206227040764891
4450,8540027,Maury ,Rockbridge Baths to James River,Maury River,0.0023482854737439493
4451,6892190,"Mayo, N. Fork ",Va Route 629 to NC Route 1359,Meadow Fork,1.2408576216698006
4452,6892190,"Mayo, S. Fork ",VA Route 695 to Mayo River along NC Route 1359,Meadow Fork,1.204193832427325
4453,3774983,Middle ,Westview (Route 254) to Verona (Route 11),Middle Run,1.0187440225472377
4454,8538777,Mill Creek (Calfpasture trib) ,Route 42 Wayside to Goshen (Route 39),Little Calfpasture River,0.12746702165526644
4455,8440983,Mill Creek (Shenandoah trib) ,Route 42 to N. Fork Shenandoah,Mill Creek,0.034473858713528545
4456,15373578,"Moormans, South Fork ",Above Sugar Hollow Reservoir,South Fork,2.9669334373600322
4457,8566687,Moormans ,Charlottesville Reservoir to Free Union (Route 601),Moormans River,0.039429990054319665
4458,6890470,New ,01. Stuart Dam (Route 58) to Fries (Route 94),New River,0.0008110098643037613
4459,6887526,New ,02.0 Fries Dam to Byllesby Dam,New River,0.002560888322438467
4460,6887450,New ,02.1 Byllesby Dam to Ivanhoe,New River,0.0024694284763795028
4461,6897766,New ,02.2 Ivanhoe to Austinville,New River,0.0023201786569156434
4462,6887342,New ,02.3 Austinville to Foster Falls,New River,0.0032343340891105186
4463,6897686,New ,02.4 Foster Falls,New River,0.0015640834376724844
4464,6897796,New ,03.0 Foster Falls to Barren Springs,New River,0.0008738249252604065
4465,6887244,New ,03.1 Barren Springs to Allisonia,New River,0.004282226056625594
4466,6884686,New ,04. Claytor Dam to above McCoy Falls,New River,0.00443962002878312
4467,6913735,New ,05. McCoy Falls to Eggleston,New River,0.0021259174490078853
4468,6908749,New ,06. Eggleston to Ripplemead,New River,0.008073398540887615
4469,6908733,New ,07. Ripplemead to Pearisburg,New River,0.0031360843419744643
4470,6908739,New ,08. Pearisburg to Glen Lyn,New River,0.02173538520477952
4471,6908699,New ,"09. Glen Lyn, VA to Bull Falls Camping Area, WV",New River,0.005016908709559282
4472,8505722,Newfound ,Rocketts Mill (Rte. 685) to US 1,Newfound River,0.00732577296688854
4473,8505124,North Anna ,Butler Ford Bridge (Route 601) to Carmel Church (Route 1),North Anna River,0.0036872793493241173
4474,8523047,North Creek ,Campground to Jennings Creek,North Creek,0.0025031966231988285
4475,4546860,North ,Below Staunton Dam to Spring Creek (Route 727),North Run,1.4436139317990984
4476,8720435,Nottoway ,The Falls,Nottoway River,0.0031832317615600714
4477,22340795,Occoquan ,Occoquan Reservoir to Hwy 123,Occoquan River,0.003882729194783287
4478,8524219,Ogle Creek ,Hoke Chapel (Route 661) to Dunlap Creek (Route 159),Ogle Creek,0.0014167638543274744
4479,8441297,Passage Creek ,1. Kings Crossing Road (Route 769) to Elizabeth Furnace,Passage Creek,0.01757651663441996
4480,8441257,Passage Creek ,2. Elizabeth Furnace to Waterlick (Route 55),Passage Creek,0.013239067338753149
4481,8548715,Pedlar ,1. US 60 to Lynchburg Reservoir,Pedlar River,0.003983214782050345
4482,8548925,Pedlar ,2. Below Lynchburg Reservoir to Rt 640,Pedlar River,0.002564197053851173
4483,8549209,Pedlar ,3. Route 640 to Hwy 130,Pedlar River,0.009273533481242494
4484,8549597,Pedlar ,4. Hwy 130 to James River,Pedlar River,0.006596266482676766
4485,22338495,Pimmit Run ,1. Old Dominion Drive to above Glebe Road,Pimmit Run,0.006239982400988427
4486,22340533,Pimmit Run ,2. Glebe Road to the Potomac,Pimmit Run,0.0018123021481848294
4487,8557889,Piney River ,Rose Mill Rd. to Tye River (S. Powell Island Rd.),Piney River,0.002278105353135493
4488,12103876,"Piney, North Fork ",forest road to forest boundary,North Fork,0.8684596651870209
4489,14365026,Piney ,"The ""Big Piney"" (Alhambra to Woodson)",Piney Run,1.6842422436959568
4490,22340433,Pohick Creek ,Hooes Rd. (Route 636) to Lorton P.O. (Route 1),Pohick Creek,0.01481775250652091
4491,8566663,Pond Ridge Branch ,Above Sugar Hollow Reservoir,Pond Ridge Branch,0.010765708708675636
4492,8423026,"Potomac, Laurel Fork of North Fork of South Branch ",Route 642 to confluence with Straight Fork,North Fork South Branch Potomac River,0.08434188544845214
4493,8431882,"Potomac, S. Fk. of the S. Br. ",0. Palo Alto to VA/WV state line ,Potomac River,1.359846415252838
4494,15511076,"Potomac, South Branch ",0. Confluence of Straight Creek to VA/Wv state line ,South Branch,7.121485645171455
4495,4533759,Potomac ,0.7 - Potomac - Dargans Bend Boat Ramp to Potoma Wayside,Potomac Run,0.9212958886552116
4496,4533759,Potomac ,0.8 Sandy Hook/Potoma Wayside to Point of Rocks MD,Potomac Run,0.8779729975534596
4497,4533759,Potomac ,0.9 Point of Rocks to Mouth of Monocacy,Potomac Run,0.8125874434988537
4498,4533759,Potomac ,1. Mouth of Monocacy to Riley's Lock Boat Ramp,Potomac Run,0.7728722767010113
4499,4533759,Potomac ,2. GW Canal Loop or Violette's Lock to Pennyfield Lock,Potomac Run,0.6505474951953932
4500,4533759,Potomac ,3. Great Falls (VA Lines),Potomac Run,0.6265911710781733
4501,4533759,Potomac ,4. Sandy Beach/O-Deck to Anglers Inn ,Potomac Run,0.6211713628234989
4502,4533759,Potomac ,5. Anglers Inn to Lock 10,Potomac Run,0.619252799579012
4503,4533783,Potomac ,6. Lock 10 to Sycamore Island,Potomac Run,0.643686799306931
4504,4533783,Potomac ,7. Little Falls,Potomac Run,0.6479703572247703
4505,9245000,Potts Creek ,Paint Bank (Route 311) to Jackson R. (Route 18),Potters Creek,1.25849562977311
4506,22538700,Pound ,Flannagan Dam (Route 739) to Bartlick (Route 611),Pound Fork,0.43498410066927184
4507,22538700,Pound ,Norland (Route 624) to Pound Fishing Access,Pound Fork,0.24227627906987464
4508,6925013,"Powell, North Fork ",Purcell to Stone Face,Powellton Fork,2.10365472131241
4509,6925013,"Powell, South Fork ",South Fork Gorge,Powellton Fork,1.8568714785135634
4510,22538956,Powell ,1. Kent Junction to Appalachia,Powell River,0.010391699812829454
4511,22538978,Powell ,2. Appalachia to Big Stone Gap (Route 23),Powell River,0.0030236732627807144
4512,22539070,Powell ,3. Big Stone Gap to Dryden,Powell River,0.002970472857971436
4513,886443,Prater Creek ,Prater (Route 83) to Haysi (Russell Fork),Prater Creek,0.584101952202422
4514,4529569,"Quantico Creek, S. Branch ",Route 619 to Dumfries (Route 627),Quantico Creek,0.03816738073528695
4515,4529583,Quantico Creek ,Trail 7 to Dumfries (Route 627),Quantico Creek,0.005746743439063449
4516,8467213,Rapidan ,Ely Ford (Route 610) to Motts Run,Rapidan River,0.00320039060115351
4517,8468321,Rapidan ,Shenandoah National Park to Route 29,Rapidan River,0.005195844878367152
4518,8466031,Rappahannock ,1. Route 647 (near confluence with Jordan R.) to Route 211,Rappahannock River,0.012083735184114408
4519,8465429,Rappahannock ,2. Remington (Route 15/29) to Kellys Ford,Rappahannock River,0.0017964510381138132
4520,8466701,Rappahannock ,3. Kellys Ford to Motts Run,Rappahannock River,0.0036679960214650907
4521,8476950,Rappahannock ,4. Motts Run to Fredericksburg,Rappahannock River,0.006144267653682081
4522,6885424,Reed Creek ,"Major Grahams Rd, Route 619, AKA the Loop",Reed Creek,0.003907199062927934
4523,8573545,Reedy Creek ,Forest Hill Park,Reedy Creek,0.002872131090328296
4524,6907389,Rich Creek ,"US 219 bridge upsteam of Peterstown, WV to Town of Rich Cree...",Rich Creek,0.0010169641094976596
4525,12103876,"Rivanna, North Fork ",Advance Mills (Route 604) to Route 29,North Fork,1.276029159552124
4526,8567137,Rivanna ,Charlottesville (Market Street) to Shadwell (Route 729),Rivanna River,0.010302246282964075
4527,3820529,Roach ,St. George (Route 627) to N. Fork Rivanna River,Roach Run,3.1819580515247705
4528,9244314,"Roanoke, North Fork ",Riverside Church (Route 603) to Roanoke River (Route 727),Roaring Fork,0.8435125775749012
4529,15373578,"Roanoke, South Fork ",Shawsville (Route 609) to Roanoke River (Route 727),South Fork,2.784818746651642
4530,8629271,Roanoke ,1. Dixie Caverns to Green Hill Park,Roanoke River,0.006164892294271401
4531,8628257,Roanoke ,2. Green Hill Park to Rt 419 bridge,Roanoke River,0.0033029399025773874
4532,8628329,Roanoke ,3. Rt 419 bridge to Wasena Park,Roanoke River,0.006400998984536176
4533,166737163,Roanoke ,4. Little Niagra to Rutrough Road,Roanoke River,0.00462680202731124
4534,8420790,Robinson ,Syria (Route 643) to Locust Dale (Route 15),Robinson Run,0.9710891124583185
4535,6929946,"Rockfish, South Fork ",Beech Grove to Glenthorne Loop,Rockhouse Fork,2.4135043596438814
4536,5908529,Rockfish ,Upper ,Rockfish Run,0.18408752253479413
4537,3776895,Rose ,Rte 648 to Robinson River,Rose Run,1.4539108402362315
4538,8546191,Rucker Run ,Route 653 to Tye River,Rucker Run,0.001211110382453572
4539,5891334,Rush ,Washington (Old Route 211) to Rock Mills (Route 622),Rush Run,1.0254242476876982
4540,1087623,Russell Fork ,Bartlick Bridge (VA 611) to Garden Hole Road (Breaks Park),Russell Fork,0.0005925580140402676
4541,1087529,Russell Fork ,Gorge Section:Garden Hole Road (Breaks Park) to KY takeout (...,Russell Fork,0.0024683658195922137
4542,8538893,Saint Mary's ,Confluence with Mine Bank Creek to Forest Service Road 41,Saint Marys River,0.0017031810488924355
4543,4508896,Scott Run ,Old Dominion Drive to Potomac River,Scott Run,0.006164393238598964
4544,8520505,Shaws Fork ,Headwaters (Route 250) to Liberty (Route 616),Shaws Fork,0.017361430192122242
4545,8446522,"Shenandoah, N. Fork ",Riverside Church (Route 921) to Shenandoah Caverns (Route 73...,Shenandoah River,0.7796089950985633
4546,8446522,"Shenandoah, S. Fork ",Bixler's Bridge (Route 675) to Bentonville (Route 613),Shenandoah River,0.3901196078878379
4547,8446522,"Shenandoah, S. Fork ",Elkton (Route 33) to Luray (Route 211),Shenandoah River,0.7006171464092691
4548,8445628,Shenandoah ,Route 50 to Route 7,Shenandoah River,0.00019957420892489163
4549,8521987,Simpson Creek ,Truckstop (I-64) to Cowpasture R. (Route 60),Simpson Creek,0.004449848736258638
4550,22339623,Slate ,Diana Mills (Route 671) to James River,Slate Run,1.323499273636236
4551,8628211,Smith ,1. Iron Bridge Rd(Route 704) to Union Bridge Rd at backwate...,Smith Run,0.5136219753865695
4552,8628211,Smith ,2. Philpot Dam to North Basset,Smith Run,0.5926398734476184
4553,8628211,Smith ,3. North Bassett to Fieldale,Smith Run,0.6124900893892143
4554,8628211,Smith ,4. Fieldale to Doe Run,Smith Run,0.7220654621293082
4555,8628211,Smith ,5. South Martinsville to Sports Complex,Smith Run,0.7705265275121972
4556,8628211,Smith ,6. Sports Complex to Mitchell Bridge,Smith Run,0.8183690143205632
4557,9236037,South (Rapidan trib) ,South River Chuch (Rt. 638) to Rt. 619,South Yadkin River,3.2668885112993737
4558,5908769,South (Shenandoah tributary) ,Waynesboro (Rte. 611) to Lynnwood (Rte. 708),South Fork Shenandoah River,0.24230884696180616
4559,8506378,South Anna ,Route 33 to Route 54,South Anna River,0.005775731641960293
4560,8444884,Spout Run ,Highway 29 to Potomac River,Spout Run,0.8076403840442963
4561,8548657,Staton's Creek ,Staton's Falls to Pedlar River,Statons Creek,0.006907526719883134
4562,8468239,Staunton ,Long Island To Brookneal,Staunton River,1.5492083624884065
4563,14640347,Stock Creek ,Lower Gorge: Vicinity of Glenita through Natural Tunnel Stat...,Stock Creek,0.016825001185248347
4564,14639601,Stock Creek ,Upper Gorge,Stock Creek,0.007163611748711479
4565,8440879,Stony Creek (NF Shenandoah trib) ,LiRoute 720 to N. Fork Shenandoah,Stony Creek,0.0022522428883476413
4566,6907501,Stony Creek (New trib.) ,Jefferson National Forest (Route 635) to New R. (Route 684),Stony Creek,0.010903916727494481
4567,18093919,Tennessee Laurel Creek ,Roadside Laurel,Tennessee Creek,8.771465690496925
4568,8465809,Thornton ,Sperryville to Rock Mills (Rt. 626),Thornton River,0.018324070314772692
4569,19761330,Tumbling Creek ,Rt. 613-Rt. 611 (Lower),Tumbling Creek,0.0006302610350668028
4570,12103876,"Tye, North Fork ",Above Nash to Confluence with Tye R.,North Fork,0.8657841596731711
4571,15373578,"Tye, South Fork ",Rte. 56 to Nash,South Fork,2.845850625925415
4572,19417289,"Tye, Upper South Fork ",Upper: Montebello to first Rt. 56 bridge,Upper Sleith Fork,1.9790233676487998
4573,10189948,Tye ,1. Nash to Massies Mill,Tye Fork,4.9510831334007115
4574,10189948,Tye ,2. Massies Mill to US 29,Tye Fork,4.974567843630627
4575,10189948,Tye ,3. US 29 to James River,Tye Fork,5.026678862089749
4576,19751837,Valley Creek ,McQueen Gap to second bridge on Chestnut Mountain Road,Valley Creek,0.0034026818834520466
4577,6910007,Walker Creek ,Bland (Route 608) to New R. (Route 636),Walker Creek,0.0017341787681841613
4578,8468457,White Oak Run ,White Oak Fire Road to Lower White Oak Canyon Parking Lot,White Oak Run,0.23957640145890344
4579,19751683,Whitetop Laurel Creek ,Creek Junction (Route 728) to Route 58 near Damascus,Whitetop Laurel Creek,0.0063510403872088965
4580,8521583,Wilson Creek ,Douthat Park Dam to Jackson River,Wilson Creek,0.0015585314478231364
4581,3775125,Windy Run ,Military Road to Potomac River,Lindy Run,2.4213275088427464
4582,6908049,Wolf Creek ,Chapel to Narrows,Wolf Creek,0.001472938898934033
4583,10102552,Ball Mountain Brook ,Metcalf Road to Jamaica State Park,Ball Mountain Brook,0.02920090015058834
4584,4491288,Barton ,Rt. 16 South of Glover to Lake Memphremagog,Barton Run,5.487160243088404
4585,22287985,Battenkill ,Manchester to NY border (Arlington),Batten Kill,0.006625512206617423
4586,22221969,Big Branch ,Mt. Tabor to Appalachian Trail,Big Branch,0.004515028822338554
4587,6083723,Bingo Brook ,Brandon Gap,Bingo Brook,0.0033277553996586967
4588,4491394,Black ,Whitesville to Perkinsville,Black Run,4.2058599091763185
4589,8103493,Browns ,Westford to Lamoille River,Browns Run,4.313367326229477
4590,10312686,Castleton ,Downtown,Castleton River,0.008308966843105661
4591,22221711,Clarendon River ,Clarendon Springs to W. Rutland,Clarendon River,0.01492028022525263
4592,4599491,Clyde ,5 Mile Square Rd to Clyde Road,Clyde River,0.004469031662450427
4593,9327948,Connecticut ,Sumner Falls,Connecticut River,0.0013019439312020953
4594,8075162,"Deerfield, E. Branch ",Somerset Reservoir to Searsburg Reservoir,Bennefield Branch,4.522908748940776
4595,8075162,"Deerfield, W. Branch ",Heartwellville to Readsboro Village,Bennefield Branch,4.3700713361539005
4596,10295168,Deerfield ,1) Searsburg Dam to Harriman Reservoir,Deerfield River,0.003730815460460924
4597,10294440,Deerfield ,2) Harriman Reservoir to Sherman Reservoir (Upper Dryway),Deerfield River,0.0033592618236855574
4598,22220785,Furnace Brook ,Along Furnace Brook Rd. in Pittsford,Furnace Brook,0.0052788795212576215
4599,4586314,Gihon ,Whitcomb Island Rd to Johnson,Gihon River,0.0008904493247819067
4600,4586370,Green River (Lamoille Trib) ,Green River Reservoir to Lamoille River,Green River,0.008175650188205062
4601,2601257,Green ,"Green River to West Leyden, MA",Green Run,3.247863964512229
4602,22290229,Hoosic ,1. North Adams (MA) to North Pownal (VT),Hoosic River,0.022284222153796756
4603,4577936,Huntington ,Hanksville to Cochran Road,Huntington River,0.006862038550148322
4604,4572405,Joe's Brook ,W. Danville to covered bridge,Joes Brook,0.0206041745527538
4605,4590603,Kenfield River ,Terrill Gorge,Fairfield River,0.38401965288251244
4606,6935244,"Lamoille, North Branch ", Belvedere Junction to Waterville,Lambert Branch,11.219574184237118
4607,22160292,"Lamoille, Wild Branch ",Craftsbury to Wolcott,Little Will Branch,13.307769545667414
4608,4586326,Lamoille ,1. Johnson to Jeffersonville,Lamoille River,0.013515872150920644
4609,4586284,Lamoille ,2. Fairfax Falls to East Georgia,Lamoille River,0.009982256708783858
4610,4587260,Lamoille ,Milton Falls,Lamoille River,0.006173815675908565
4611,22220361,Lewis Creek ,Prindle Corner to Lake Champlain,Lewis Creek,0.03280210130463594
4612,8478424,"Little, W. Branch ",Fosters to Recreation Path parking lot,Little Branch,7.7065876917179095
4613,6875705,Little ,Waterbury Reservoir to Winooski River,Little Run,6.818678855696386
4614,8112165,Mad ,1.) To Waitsfield,Mad Run,4.7936013535467294
4615,8112165,Mad ,2.) 1st Hydro Dam to Winooski River,Mad Run,4.981303691512292
4616,22221627,Middlebury River ,Ripton to E. Middlebury,Middlebury River,0.00910777541444397
4617,22222407,Mill Brook (Danby) ,Easy Street,Mill Brook,0.018877877105224653
4618,4577696,Mill Brook (Fayston/Waitsfield) ,German Flats Road to Route 100,Mill Brook,0.019652781991356193
4619,4577830,Mill Brook (Jericho) ,Jericho,Mill Brook,0.0006992774842751754
4620,22222027,Mill River ,1) E. Wallingford to Cuttingsville,Mill River,0.002256032801183941
4621,22220981,Mill River ,2) Clarendon Gorge,Mill River,0.01556953904262323
4622,4577850,Minister Brook ,Kimball Rd to Rt 12,Minister Brook,0.008609094958234333
4623,4590205,Missisquoi ,East Richford to Lake Champlain,Missisquoi River,0.007676564140295347
4624,4590555,Missisquoi ,Sheldon Springs Rapids,Missisquoi River,0.0011065482366382686
4625,8140024,Moose ,1. Victory Bog to Concord,Moose Run,6.938478536390886
4626,8140024,Moose ,2. East St. Johnsbury to Passumpsic River,Moose Run,6.818578038795037
4627,4721113,New Haven ,1. Lincoln to Ledges putin,New Haven Run,5.135566241317985
4628,4721113,New Haven ,2. The Ledges,New Haven Run,5.140408595993216
4629,4721113,New Haven ,3. Rocky Dale to below Bristol,New Haven Run,5.133130003828074
4630,4593217,Nulhegan ,Hatchery to Connecticut River,Nulhegan River,0.006255156752634377
4631,4574527,"Ompompanoosuc, W. Branch ",Strafford to Rices Mill,Ompompanoosuc River,0.11205568888726393
4632,4574763,Ompompanoosuc ,Post Mills to Confluence,Ompompanoosuc River,0.0018278840225797442
4633,6089059,Ottauquechee ,Just above Route 4 to 1 Mile below Route 4,Ottauquechee River,0.005735803779768877
4634,22220605,Otter Creek , Beldens Falls to Bleeders Dam,Otter Creek,0.01891892272303571
4635,4570515,Passumpsic E Br ,E. Burke dam-Rt. 114 bridge,East Branch Passumpsic River,0.0038547230769505727
4636,10312702,Poultney ,3. Rt. 140 Bridge,Poultney River,0.001624210885320405
4637,10312546,Poultney ,1. Upper Poultney,Poultney River,0.005285664385871089
4638,10312450,Poultney ,2. Lower ,Poultney River,0.002702583393729924
4639,4577508,Ridley Brook ,Camel's Hump Rd. in N. Duxbury to Winooski R.,Ridley Brook,0.003463651169355701
4640,22288099,Roaring Branch ,Kelly Stand Road to East Kansas,Roaring Branch,0.010737188040327432
4641,4480895,Rock ,1.) Upper,Rock Run,3.435993203402039
4642,4480895,Rock ,2.) Lower,Rock Run,3.451161891017723
4643,10102388,Saxton's River ,Grafton to Connecticut River,Saxtons River,0.000725099303546724
4644,4577646,Shepard Brook ,Randell Road to Route 100,Shepard Brook,0.0196058098021939
4645,4576556,Sterling Brook ,Stowe,Sterling Brook,0.012185302622431012
4646,4573817,Waits River ,Waits River Village to Route 25B,Waits River,0.012458317261977804
4647,22290031,Walloomsac ,AT Crossing to Park St in Bennington,Walloomsac River,0.05520678767145696
4648,10102666,Wardsboro Brook ,North Wardsboro to West River,Wardsboro Brook,0.011255407989041453
4649,4586340,Waterman Brook ,Upper French Hill Rd to River Rd,Waterman Brook,0.008735023092249996
4650,4573775,Wells River ,1.) Upper,Wells River,0.006079750652780581
4651,4573927,Wells River ,2.) Lower,Wells River,0.014355514097369638
4652,10102296,West River ,1. Londonderry rapids,West River,0.009110505639101452
4653,10102872,West River ,2. (Salmon Hole),West River,0.001376635391088618
4654,10102950,West River ,3. Salmon Hole to Route l00,West River,0.012766960875646311
4655,10102614,West River ,4. Townsend Dam to Rock River (Newfane),West River,0.00050812695264912
4656,10103904,West River ,5. Rock River to the Connecticut River,West River,0.0008750685687453066
4657,5895778,"White River, First Branch ",Chelsea Health Center to above Sawmill Dam,White Pine Branch,7.512685427368841
4658,6083731,White River ,1.) Upper,White River,0.0011785096520640398
4659,6084419,White River ,2.) Lower,White River,0.0010077822185404562
4660,10102172,Williams River ,Northchester to Brockway Mills,Williams River,0.014022720492113406
4661,10102846,Winhall River ,Grahamville School Road to Winhall Campgrounds,Winhall River,0.005274562067133595
4662,4577560,Winooski River ,2.) Middlesex to Waterbury,Winooski River,0.0003428119017685522
4663,4577598,"Winooski River, North Branch ","Along Rte. 12, North of Montpelier",Winooski River,0.1911359853611994
4664,4577386,Winooski River ,1.) Marshfield to Montpelier,Winooski River,0.009172440732979445
4665,4578832,Winooski River ,Winooski Falls,Winooski River,0.00718508148876279
4666,24422955,American ,1. Lodgepole Campground to Hell's Crossing,American River,0.006424558081796486
4667,24422921,American ,2. Hell's Crossing to American Forks,American River,0.0009837878707961171
4668,24255819,Bacon Creek ,Falls Creek to Skagit River confluence,Bacon Creek,0.006395519405685019
4669,23857025,Baker Creek ,Old Bridge to Middle Satsop,Baker Creek,0.0047826344087776055
4670,24255949,Baker River ,North Cascades National Park to Baker Lake,Baker River,0.00922960350262764
4671,23963415,Beckler ,Rapid River to S.Fork Skykomish,Beckler River,0.004571269789352699
4672,23856959,Big Creek ,Bridge above Narrows to South Boundary Road Bridge,Big Creek,0.002797392950198239
4673,24286880,Big Quilcene ,1 - bl. Tunnel Creek to Rainbow Campground (Upper),Big Quilcene River,0.011346909704652576
4674,24286878,Big Quilcene ,2 - Rainbow Campground to fish hatchery (Lower),Big Quilcene River,0.009199971373035737
4675,24223785,Big Sheep Creek ,Sheep Creek Rd. mile 7.5 to Sheep Creek C.G.,Big Sheep Creek,3.556460096236853
4676,23838500,Bogachiel ,Park Boundary to Hwy 101,Bogachiel River,0.008550687300478086
4677,24274721,Boulder ,Boulder Falls to mouth,Boulder River,0.019361137432685596
4678,24126137,Box Canyon Creek ,to Kachess Reservoir,Box Canyon Creek,0.010612763944656706
4679,23074087,Bridge Creek (Stehekin River) ,Ingalls Boulder Field Trailhead to Lady of the Lake Ferry Te...,Bridge Creek,0.006987473363095483
4680,24423019,Bumping ,1. Bumping Reservoir to American River,Bumping River,0.0015175403902343782
4681,24422975,Bumping ,2. American River to Sawmill Flat (on Naches),Bumping River,0.008879821861282567
4682,23744356,Butter Creek ,along FR 5270,Butter Creek,0.005607094995378567
4683,23838572,"Calawah, N. Fork ",Balch Bridge to SF Calawah confluence,Calawah River,0.14503534994379505
4684,23838572,"Calawah, S. Fork ",Rugged Ridge Trail to Hyas Creek,Calawah River,0.19691399750597055
4685,23838576,Calawah ,Hyas Creek to Bogachiel River,South Fork Calawah River,0.008174803502368889
4686,23663105,Canyon Creek (Klickitat drainage) ,Soda Springs Rd. to Little Klickitat,East Prong Little Klickitat River,0.3461805980392785
4687,24241731,Canyon Creek (Lewis River trib.) ,1 - Twin Bridges to Fly Creek,East Fork Lewis River,0.07749384830423724
4688,24241717,Canyon Creek (Lewis River trib.) ,2 - Fly Creek to Merwin Reservoir,East Fork Lewis River,0.12611974830358558
4689,23956496,Canyon Creek (NF Nooksack) , Canyon Creek Bridge to Glacier Springs.,Canyon Creek,0.003609846945783081
4690,24274577,Canyon Creek (S.F. Still. trib) ,1 - Confluence to Hampton Tree Farm Bridge,Canyon Creek,0.024786070218548412
4691,24274565,Canyon Creek (S.F. Still. trib) ,2 - Hampton Tree Farm Bridge to Fishing Access,Canyon Creek,0.007576416701726045
4692,24274557,Canyon Creek (S.F. Still. trib) ,3 - Fishing Access site to S.Fork Stillaguamish,Canyon Creek,0.00760908227056133
4693,24255429,Canyon Creek (Skagit trib.) ,Slate Creek to Granite Creek,Canyon Creek,0.0011356495938470111
4694,23856831,Canyon River (Satsop trib.) ,FR 2260 to Cougar Smith Rd.,Canyon River,0.01806631797019777
4695,23980653,Carbon ,1 - Fairfax to 177th St. East,Carbon River,0.0017307832853084135
4696,23980635,Carbon ,2 - 177th St. East to Puyallup River,Carbon River,0.007723482116249452
4697,24255015,Cascade ,1 - bl. Mineral Park to Marble Creek Campground (Upper),Cascade River,0.004338663388630787
4698,24255011,Cascade ,2 - Marble Creek Campground to Bridge nr. Skagit confluence,Cascade River,0.009052084284486272
4699,24241825,Cedar Creek ,Amboy to N. Fork Lewis,Cedar Creek,0.002728518237829591
4700,23850869,Cedar Creek ,Sherman Creek to Cedar Creek Rd.,Cedar Creek,0.009064850155021904
4701,24537920,Cedar River ,Landsburg bridge to Maplewood Roadside Park,Cedar River,0.014289154726080252
4702,23850523,"Chehalis, E. Fork ",mile 3 to Chehalis River,Chehalis River,0.03529481856092608
4703,23850521,"Chehalis, W. Fork ",mile 3 to Chehalis River,Chehalis River,0.04617116416698399
4704,23850523,Chehalis ,1 - West Fork to Pe Ell,Chehalis River,0.0106804424113501
4705,23850495,Chehalis ,2 - Pe Ell to Doty,Chehalis River,0.005341644385090818
4706,23850445,Chehalis ,3 - Rainbow Falls to Meeskill,Chehalis River,0.009224155755078315
4707,23073739,Chelan ,Lake Chelan to Columbia River,Chelan River,0.0008077332480458312
4708,24383165,Chewuch ,1. Andrews Camp to Camp Four (The Upper),Chewuch River,0.0078124109514773905
4709,24383149,Chewuch ,2. Camp Four to Five Mile Bridge (The Middle),Chewuch River,0.0025840842539845226
4710,24383043,Chewuch ,3. Five Mile Bridge to Winthrop (The Lower),Chewuch River,0.006616716594105716
4711,23744550,Chinook Creek ,Deer Creek to Cedar Flats,Chinook Creek,0.0003340559383140205
4712,23080800,Chiwawa ,1 - Schaefer Creek to Huckleberry Campground (near Brush Cre...,Chiwawa River,0.0011042205320100256
4713,23080744,Chiwawa ,2 - Huckleberry Campground (near Brush Creek) to Wenatchee R...,Chiwawa River,0.005504873624735647
4714,23845413,Christmas Creek ,C2400 bridge to Clearwater River,Christmas Creek,0.023598944523842914
4715,23743812,"Cispus, N. Fork ",FR 22 Bridge to North Fork Campground,Cispus River,0.08140255929762351
4716,23743936,Cispus ,1 - Goat Creek to FR 2160 (Super Slides),Cispus River,0.015422673975871534
4717,23743870,Cispus ,2 - Adams Fork to FR 23 Bridge (The Upper Upper),Cispus River,0.004812117514911692
4718,23743826,Cispus ,3 - FR 23 Bridge to FR 28 Bridge (The Upper),Cispus River,0.003467531395373479
4719,23743770,Cispus ,4 - Road 28 Bridge to Scanewa Reservoir (The Lower),Cispus River,0.0010068679097057056
4720,24125897,Cle Elum ,1 - Scatter Creek to Salmon La Sac Creek (China Gorge),Cle Elum River,0.0027268414163374626
4721,24125877,Cle Elum ,2 - Salmon La Sac Creek to Cle Elum Reservoir,Cle Elum River,0.0026790058362717406
4722,24125829,Cle Elum ,3 - Cle Elum Dam to confluence with Yakima River,Cle Elum River,0.0005194737667262893
4723,24264843,Clear Creek ,Eightmile Creek to ab. Abestos Creek Falls,Clear Creek,0.01079871794013417
4724,23956182,Clearwater (MF Nooksack trib.) ,to MF Nooksack,Middle Fork Nooksack River,0.027131840561184315
4725,23980843,Clearwater (White River trib.) ,Bridge to confluence with White River,Clearwater River,0.0013548932633650553
4726,23845229,Clearwater ,1 - Upper Clearwater Rd. access to Clearwater Campground (Up...,Clearwater River,0.005808152304945136
4727,23845209,Clearwater ,2 - Clearwater Campground to 144 Gross Bridge (Middle),Clearwater River,0.008594578645153223
4728,23845195,Clearwater ,3 - 144 Gross Bridge to Queets River (Lower),Clearwater River,0.004885295006688105
4729,24521054,Coal Creek ,E. Fork to Harmony Dr.,Coal Creek,0.004179747910334106
4730,24126011,Cooper River ,Waterfall to Cle Elum River,Cooper River,0.014442149287335877
